10.0,10.0,10.0,0.0,0.0008080607724436485,0.0016162349132628922,0.0024246377751567265,0.0032333814230890213,0.004042584226884094,0.0048523551945017975,0.005662816871062435,0.00647407393619076,0.007286254322170899,0.008099457141582068,0.008913816997836471,0.009729426144921161,0.010546427238047659,0.011364904288898189,0.012185009502777375,0.01300681714668909,0.013830490610972452,0.014656092775053071,0.015483800004310818,0.01631366198697379,0.017145870027086254,0.017980458637500706,0.01881763621729606,0.019657419919052017,0.020500037605983613,0.021345486663913407,0.02219401702304569,0.02304560365257194,0.02390052140846383,0.02475871992713739,0.02562050212843385,0.026485789109541167,0.02735491529625249,0.028227769724539692,0.02910472209812137,0.02998562552782056,0.03087088912427525,0.031760325839737404,0.03265438870604731,0.033552845885387365,0.03445619925966008,0.03536416714190831,0.03627730563767748,0.037195277694004235,0.03811869948916408,0.03904717259880529,0.0399813796296805,0.0409208542612317,0.0418663524222878,0.042817332821053225,0.0437746321707212,0.04473762655279815,0.04570724152584189,0.04668276227958337,0.0476652119063408,0.048653775801769134,0.04964958393448401,0.05065171234110763,0.05166140788739608,0.0526776270007274,0.05370174416401316,0.05473258524086917,0.05577166376736627,0.05681766336976884,0.05787224880128136,0.05893394904844795,0.060004592979904625,0.06108254180744147,0.06216980214768355,0.06326455357265474,0.06436899480655812,0.0654811091966208,0.06660330264617399,0.06773334699043977,0.06887387107190103,0.07002241925063468,0.0711818597244231,0.07234949277411845,0.07352844298360008,0.07471574935342151,0.07591481044833556,0.07712238624337824,0.0783421673832507,0.07957061658961521,0.08081173512221108,0.08206166980849242,0.08332475141816331,0.08459679190767909,0.0858824707283657,0.08717724573630682,0.08848616442402599,0.08980431115370714,0.09113712091353857,0.09247928510610913,0.09383664566904779,0.09520348160135458,0.09658606114688612,0.0979782315726926,0.09938670659357353,0.10080488262400147,0.10223993773046201,0.10368479865032505,0.10514712631173981,0.10661935932934657,0.1081096595522966,0.10960995948128176,0.1111289394238432,0.11265800829659162,0.11420638181955757,0.11576492843280331,0.11734341558939915,0.11893215498351406,0.12054148144990945,0.12216113432428208,0.12380203077383924,0.12545332284147512,0.12712652426619656,0.12881018555127047,0.1305164305342549,0.1322331946167976,0.13397322455974467,0.1357238277718961,0.13749838608175313,0.13928356666014124,0.14109339789891312,0.14291389509765415,0.14475974409920994,0.14661629726783115,0.14849890822523407,0.1503922558555255,0.1523123713820362,0.15424325012742915,0.1562016102938979,0.15817075396449623,0.16016809531538823,0.1621762338512776,0.16421328840108843,0.16626114682603024,0.1683386410373921,0.1704269383944711,0.1725455921387886,0.17467504040911944,0.1768355659101735,0.17900686891530423,0.18120996967590497,0.18342382196415496,0.18567019167562496,0.1879272773922705,0.19021759882628592,0.1925185905672241,0.194853534449384,0.1971990920976956,0.19957931596204342,0.2019700855067383,0.20439623253042186,0.20683284486657158,0.20930554268380513,0.21178861239323654,0.21430847188777086,0.21683859599953928,0.2194062100749378,0.22198396680486995,0.22459990913201283,0.2272258566007206,0.22989068034210003,0.2325653552710442,0.23527959178163282,0.23800350816698643,0.2407676656716164,0.24354131343588772,0.24635587568337147,0.2491797193049844,0.2520451441993802,0.2549196213206561,0.2578363395303951,0.26076185954462744,0.2637302730904246,0.26670721570902567,0.2697276965318083,0.27275641033274056,0.27582929884307966,0.2789100998021104,0.2820357034128691,0.2851688734194167,0.2883474650636905,0.2915332504233118,0.2947650670599045,0.2980036769857702,0.3012889180947557,0.30458052319070755,0.30791934926190245,0.31126407999990907,0.31465661101728276,0.3180545562124559,0.3215008701377841,0.32495207542425186,0.32845220668355246,0.3319566729948029,0.33551061097129475,0.3390682930287954,0.34267598056634324,0.3462867853804467,0.3499481173016989,0.35361190268906645,0.35732672433260904,0.36104329745456787,0.36481140323565253,0.36858051916205997,0.3724016511616193,0.3762230114649651,0.3800968580517509,0.3839701094364145,0.38789630392722235,0.39182103689885084,0.3957991562619799,0.3997749038421056,0.40380446744915566,0.40783070394026505,0.41191117237159597,0.41598731217786494,0.42011808608698753,0.42424348259601496,0.4284239016382557,0.4325978461690699,0.43682718799983805,0.441048908822516,0.44532638817050774,0.4495950496026246,0.4539198174232205,0.45823451900839185,0.4626056617224427,0.4669654374960422,0.47138197631914913,0.47578579416622063,0.480246684533479,0.48469344564372574,0.4891975767347309,0.49368611515923344,0.49823230952800834,0.5027613918422147,0.5073484051564345,0.5119167302336717,0.5165432511274091,0.5211494500268841,0.5258141000707437,0.5304567360438402,0.5351580698360895,0.5398356384543127,0.5445721438363249,0.5492830732439709,0.5540531716429031,0.5587958229371903,0.5635978698384049,0.5683705375793706,0.5732028231308467,0.5780037359829017,0.5828644857332846,0.587691807239919,0.5925791830115592,0.5974310125042196,0.6023431134020033,0.6072174870436348,0.6121523505999817,0.6170472425633756,0.6220028460192337,0.6269161697996986,0.6318904315209213,0.6368200413822904,0.6418108224102722,0.6467545149628454,0.6517596206976742,0.6567151366061005,0.6617323186200885,0.6666973444386066,0.6717243024175255,0.6766964725496145,0.6817308563583109,0.6867077551372016,0.6917471670059652,0.69672633089187,0.7017683277192839,0.7067472476089143,0.7117893433764382,0.7167654670197208,0.7218051353129044,0.7267758698314163,0.7318105464620286,0.7367732609632546,0.7418003466863461,0.746752374967354,0.751769238286787,0.7567078816207065,0.7617118616762666,0.7666343916743935,0.7716228012034424,0.7765264627456071,0.781496591111748,0.7863786053372708,0.7913277216183113,0.7961852889696214,0.80111064509692,0.8059409484076534,0.8108397823487238,0.8156399899680599,0.8205095289441238,0.8252767978889067,0.8301142616190769,0.8348457407452389,0.8396483447089416,0.8443411778936525,0.8491061366027884,0.8537574659289259,0.8584819962014647,0.8630889651358613,0.8677702893625691,0.8723300459197321,0.8769653953158381,0.881475095199012,0.8860617130328783,0.890518522744364,0.8950536675353901,0.8994547674485082,0.9039357161267872,0.908278303511978,0.9127023545324746,0.9169836465304396,0.9213481229349381,0.9255653594700856,0.9298676118904154,0.9340180585183131,0.938255468114827,0.9423364187977161,0.9465064001274691,0.9505151799325562,0.9546151837420638,0.9585491514575573,0.9625766673956639,0.9664332180603634,0.9703857773070731,0.9741623446496114,0.9780375224574706,0.9817315812421421,0.9855269993872938,0.9891360676637434,0.9928493968044214,0.9963710380593859,1.0
10.0,11.0,11.0,0.0,0.0006463680421587677,0.0012928481279808604,0.0019395535257660085,0.0025865955069347595,0.0032340892352513274,0.0038821441694283777,0.004530878118308736,0.005180397980937272,0.00583082499546293,0.006482262772489798,0.007134836809691689,0.007788646666147589,0.008443822990527917,0.009100460468673636,0.009758695866030212,0.01041861809835049,0.011080371099881976,0.011744037030583496,0.012409768143396525,0.013077638755181194,0.013747810697075011,0.014420349241362177,0.015095427178636465,0.01577309940813249,0.016453551195642877,0.017136825598569775,0.017823122021546,0.01851247005710299,0.019205085074434435,0.019900981409237847,0.020600392398065867,0.021303315143444808,0.022010003144997306,0.022720434095117537,0.02343488406180036,0.024153308932670575,0.02487600997648894,0.025602918645970193,0.0263343642884036,0.027070251037397793,0.027810939460889476,0.028556303215933276,0.029306737517183618,0.03006208209471043,0.03082277053998135,0.03158860489254348,0.03236006117518538,0.033136899639948404,0.033919643140353985,0.03470800569017343,0.035502561738335395,0.03630297423571912,0.03710987437652758,0.03792286883074869,0.038742651092097485,0.03956876591967029,0.04040197508335073,0.04124175537199868,0.04208894324724487,0.04294294102337466,0.04380466672277788,0.04467344122233168,0.045550271439661866,0.04643438938203434,0.04732689867130427,0.04822693453579412,0.04913570559065464,0.050052241894665006,0.05097786582695663,0.05191149340486125,0.05285457002084931,0.05380588830212046,0.05476702637462184,0.05573664365946133,0.056716461193747555,0.05770499492408205,0.058704119415103465,0.05971219643843177,0.06073126511658322,0.061759521939774444,0.06279918200211503,0.06384826503189561,0.06490917385546674,0.0659797396220025,0.06706256495565223,0.06815528031535886,0.06926070044633267,0.07037624275982036,0.07150494665127471,0.07264400393221777,0.07379669132782117,0.0749599623584959,0.07613734385036411,0.07732553825966783,0.07852833531606065,0.07974217361600626,0.08097111856549745,0.08221133214245087,0.08346716811163153,0.08473449916895749,0.08601797997117736,0.087313181420419,0.08862507139356574,0.08994890669183608,0.09128998048367554,0.09264322341553005,0.09401426571568872,0.09539770011836776,0.09679950533657827,0.09821392476811633,0.09964729665886007,0.10109350400916181,0.10255925524330665,0.10403806228880928,0.10553701397323396,0.10704924087624769,0.10858222202276609,0.11012869677695354,0.1116965437220713,0.11327810154580922,0.11488165732297188,0.11649914000249455,0.11813925366853889,0.11979350885284618,0.1214710347703026,0.1231629152197704,0.12487871229654932,0.12660907508706995,0.12836400597488234,0.13013371165916976,0.13192864191176906,0.1337385536392107,0.13557435083130112,0.13742533342745675,0.1393028662347984,0.14119578524131893,0.1431159224822635,0.14505164315769697,0.14701525279611605,0.14899463907774094,0.15100258718701737,0.1530265006135562,0.15507965030108273,0.15714894889587652,0.15924815918729066,0.1613636963012939,0.16350982098353206,0.16567244409730023,0.1678663305193979,0.17007688000310328,0.17231936783364074,0.17457867566406043,0.17687059560408283,0.1791794840374629,0.18152165648773871,0.18388093668745015,0.1862741703689872,0.1886846409869285,0.1911297315137559,0.19359217722457184,0.1960899056279329,0.19860509561521983,0.20115622681849402,0.20372491321236313,0.206330194456219,0.20895311072177464,0.211613269939285,0.2142911292157941,0.2170068733575068,0.21974036674830993,0.22251238005750823,0.2253021748709949,0.22813111710970743,0.23097785505195043,0.23386435967854244,0.2367686549985493,0.23971332729807207,0.24267576488689988,0.24567918005569847,0.24870031350101646,0.2517630146874525,0.2548433642855501,0.257965860589019,0.2611059113165358,0.2642886757473831,0.26748887519546916,0.27073234259871215,0.2739930988726777,0.27729766381885135,0.2806193434067655,0.2839853580535868,0.2873682836676313,0.29079605559656724,0.2942405039913668,0.2977302940235244,0.30123649379607986,0.3047885137922883,0.3083566431684421,0.3119710538187203,0.31560123843155435,0.31927814703954743,0.32297045770543764,0.32670991597376914,0.3304643664721624,0.33426636829502915,0.3380829131584317,0.34194739242805294,0.3458259247489799,0.34975275318292715,0.35369310244494473,0.3576820874416191,0.3616840173818891,0.36573489991173236,0.36979810642277955,0.37391055896311265,0.3780346680417408,0.382208292563327,0.3863928583149217,0.39062718432859334,0.3948716870352443,0.3991661697070793,0.4034700139679841,0.40782403231183134,0.4121865452648778,0.4165994004208817,0.42101983005408233,0.42549074366222056,0.42996825722396365,0.4344963699014325,0.4390300524184423,0.4436144223498779,0.44820327526170956,0.45284287691110153,0.4574858168300283,0.4621795397830402,0.46687539738797723,0.4716220453333733,0.4763695644063106,0.48116785426485226,0.4859656908780749,0.490814252087052,0.49566097394912256,0.5005583479103561,0.5054524338784578,0.510397073577268,0.5153369133431723,0.5203271831453117,0.5253110771016926,0.5303452527348476,0.5353714120282494,0.5404476807541208,0.5455142275302186,0.5506306885125902,0.5557356563588569,0.5608903212324667,0.5660316558226091,0.571222449466899,0.5763980094107409,0.5816227709318244,0.5868303288335727,0.5920868127570018,0.5973240564839212,0.6026099341599553,0.6078744683227602,0.6131873295450211,0.6184766771903181,0.6238140320277723,0.6291256365419552,0.6344849173833337,0.6398161446064883,0.6451947084151147,0.6505428489624838,0.6559379797387778,0.6613002515262891,0.6667091629740597,0.6720827139435874,0.6775025523352776,0.6828844633742609,0.6883123106094445,0.6936995986584783,0.6991324755088459,0.7045220968499999,0.7099569663831441,0.7153458201007962,0.7207795912743319,0.7261645228793538,0.731594054295802,0.7369718595031948,0.7423939633154514,0.7477613919645476,0.7531728379208362,0.758526598026622,0.7639241176430711,0.7692608795662527,0.7746411704147672,0.7799575711376885,0.7853173012359149,0.7906099487309032,0.795945761020646,0.8012112386966822,0.8065197555968553,0.8117546268101715,0.8170324548296629,0.8222332674435318,0.8274770018392831,0.8326402928179234,0.8378465222833092,0.8429688223047042,0.848134133673083,0.8532119717454149,0.8583329546937434,0.8633628627602244,0.8684361144977206,0.8734146320145535,0.8784367619415129,0.8833604404140765,0.8883280747361927,0.8931934821987232,0.8981032684825742,0.9029069939069874,0.9077556055629317,0.9124942631829536,0.9172784038619075,0.9219486373991918,0.9266650452905939,0.931263532070043,0.9359089840889213,0.9404324390312903,0.9450037548829442,0.9494489343634392,0.9539429804752656,0.958306686037644,0.9627203793484107,0.9669994612651885,0.9713297728628619,0.9755211335329544,0.9797650921334179,0.9838656893095774,0.9880203845693748,0.9920272344089941,0.9960898200663545,1.0
10.0,12.0,12.0,0.0,0.0005335220248817715,0.0010671534688125271,0.0016010045215189854,0.002135184150098301,0.002669803771241557,0.0032049712900389295,0.0037407998566568613,0.004277395885348299,0.00481487478887856,0.00535334107202497,0.0058929129690363695,0.006433692634050588,0.006975801721058292,0.00751933955461738,0.0080644318543671,0.008611174588136681,0.009159698242383631,0.009710094844123045,0.010262500410503047,0.010817002378550515,0.011373743130230839,0.01193280479023955,0.012494337017572205,0.013058415820812443,0.013625199134509419,0.014194755957306935,0.014767253592832253,0.01534275303687059,0.01592143215985746,0.01650334285317481,0.017088674865755986,0.017677469764343423,0.018269930612336033,0.01886608730229786,0.01946615778322815,0.02007015878350924,0.020678324855493077,0.021290657921213527,0.02190741101273041,0.022528569439196167,0.023154406759814356,0.023784889687291665,0.024420314539407705,0.02506062725877105,0.025706149350430963,0.026356803609796642,0.027012939368660074,0.027674453681124055,0.028341726569613954,0.02901462652220196,0.029693567353861493,0.03037838591777986,0.031069533174810718,0.031766811017056244,0.03247071116896558,0.03318099696530154,0.03389820478851068,0.0346220555377524,0.03535313443593196,0.036091115775399335,0.03683663810018772,0.037589324622071874,0.0383498719937047,0.03911784756196615,0.039894011189194674,0.04067786925645061,0.041470250254948784,0.04227059417862794,0.04307980388690506,0.043897247243734776,0.044723907535349126,0.04555907443301414,0.04640381802366234,0.04725734340822241,0.04812081415604083,0.04899334411342563,0.04987619731059738,0.05076838936022914,0.051671292013752604,0.05258381539206542,0.053507446491309535,0.05444098242267625,0.055386033191141236,0.05634127514346414,0.05730844927198494,0.05828610319399823,0.05927611705248606,0.060276901589635376,0.0612904844143613,0.06231513110000603,0.06335302515337868,0.06440227857199733,0.06546523927181716,0.06653985719089164,0.0676286532061283,0.0687294066734634,0.06984481998374308,0.07097249338710446,0.07211531930329104,0.07327071038946137,0.07444175753294648,0.07562567738355339,0.076825767622154,0.07803904058393903,0.07926900892261102,0.08051247249014754,0.08177316691502984,0.08304767156426453,0.08433995283889897,0.08564636181024396,0.08697110322309487,0.08831029225315483,0.0896683793158406,0.09104123631716292,0.09243356641301884,0.09384099110152919,0.09526847308431173,0.09671137655431054,0.09817493029695368,0.09965423454370256,0.10115479043711542,0.10267142782712238,0.10420992622900063,0.10576483891814009,0.10734222955172226,0.10893636885127797,0.11055361015386761,0.11218793584450475,0.11384599426544074,0.11552147385894986,0.117221323106532,0.11893893105503188,0.12068155129172345,0.12244226814379633,0.12422864512880448,0.12603345663182583,0.1278645808099823,0.1297144769576919,0.13159134249333293,0.13348731651748633,0.13541092027188206,0.13735396757663143,0.13932530802733153,0.1413164250648114,0.1433365011651726,0.14537668425063094,0.14744649422768527,0.1495367382924126,0.15165727838116938,0.1537985756613827,0.1559708387736584,0.15816417743349634,0.16038915175936777,0.16263551444615518,0.16491418198617405,0.16721454431617364,0.1695478793426017,0.17190320831554598,0.17429217576096978,0.1767034281018318,0.17914898187368797,0.18161710230026704,0.18412018352001508,0.18664610293517,0.189207638101048,0.19179227170859983,0.19441317078119796,0.1970574161248278,0.19973857053496258,0.2024433054597006,0.20518558603841353,0.20795166657466607,0.21075592140550656,0.21358417957590373,0.2164512317700254,0.21934247331976164,0.2222731187147475,0.2252281207665049,0.22822312555026292,0.2312426341852045,0.23430273244671854,0.23738746021352908,0.24051335142269492,0.24366397477710094,0.24685632119637088,0.250073477874055,0.2533329019051301,0.25661718823149304,0.2599442697007748,0.2632962378415188,0.26669151122863133,0.27011166638565237,0.2735756179998464,0.27706441555755096,0.28059748066736107,0.2841553232950197,0.28775788321718626,0.29138511793354543,0.295057497087701,0.2987544122946844,0.3024968752309482,0.30626369772381595,0.3100764461310198,0.31391333809298994,0.3177965077958226,0.32170356378570447,0.3256572217396758,0.3296344656816821,0.33365860697534416,0.33770598916075506,0.3418005340352036,0.34591792814619304,0.3500827190423817,0.3542699192087571,0.35850471785370597,0.3627614357538523,0.3670659202973125,0.37139178231512165,0.3757655445286679,0.38016008897864284,0.38460263152965596,0.3890653059627744,0.3935760397760763,0.3981061983793496,0.4026844400996283,0.4072813412025881,0.4119263107709696,0.41658911447254166,0.4212999328309003,0.4260276987602886,0.43080338569698723,0.43559507092231287,0.44043454307319635,0.445289000171606,0.4501910691899605,0.455107044492955,0.46007041540210586,0.4650465474295828,0.4700698171716464,0.4751046352680066,0.4801862914619655,0.48527821464729354,0.49041663456922746,0.49556397061809077,0.5007574204159716,0.5059583651759388,0.5112049993307413,0.5164576362920453,0.5217554973363574,0.5270577974634196,0.532404815967937,0.5377546378027075,0.5431486326400573,0.5485437226861439,0.5539824015806728,0.5594203949762174,0.564901355347213,0.570379776833471,0.5759005069380987,0.5814167721293385,0.5869746525105243,0.5925260694696594,0.5981183747126174,0.6037021458356678,0.6093260466355002,0.6149392708464536,0.6205918363878012,0.6262315116440024,0.631909712292155,0.6375727383988424,0.6432734487001416,0.6489566304311137,0.6546766324190182,0.6603766829387845,0.6661126697401472,0.6718262143213547,0.6775747940559576,0.6832983740841565,0.6890560740489069,0.6947861513051395,0.7005494224326426,0.7062823836426623,0.7120476052222919,0.7177797668597683,0.7235432515079159,0.7292708648371719,0.7350288637017017,0.7407481200444395,0.7464968282269506,0.7522038644355961,0.7579394266139684,0.7636303307333058,0.769348846965341,0.7750196640626847,0.7807171957508866,0.7863639338939323,0.792036509890226,0.7976551462508884,0.8032987690791682,0.8088852561406826,0.8144959083143899,0.8200461801583524,0.8256198305696169,0.8311298092190392,0.8366624195753655,0.8421280213694021,0.8476155526537194,0.8530326946294622,0.8584711135590551,0.8638357198157328,0.8692210052755999,0.8745290132965996,0.8798571627230218,0.8851045296312572,0.890371565321658,0.8955542740444397,0.900756249369963,0.905870314689812,0.9110033201880297,0.9160447946567879,0.921104963982333,0.9260699436766823,0.9310534593888725,0.9359380894863728,0.9408411886538126,0.9456416688097139,0.9504606484131165,0.955173237919438,0.9599044600351758,0.9645254827449267,0.9691653794933764,0.9736912284941707,0.9782363067382938,0.9826634487612715,0.9871102945425491,0.9914352740941004,0.9957805567947171,1.0
10.0,14.0,14.0,0.0,0.00040410053171860514,0.0008083066689499154,0.0012127243445715131,0.0016174590305417479,0.002022617237887507,0.002428304123346529,0.002834627048198141,0.0032416907444631875,0.003649603705849486,0.004058470133412384,0.0044683999485074215,0.0048794967049657165,0.0052918720640584204,0.005705628799871939,0.006120880646403962,0.0065377294448777,0.006956291358624792,0.007376667118613178,0.007798975701118839,0.008223316521719733,0.008649811783526208,0.009078559350379661,0.009509685099811108,0.009943285072791717,0.010379489306159107,0.010818391708347341,0.01126012700150715,0.011704786609380362,0.012152510510619156,0.01260338724543695,0.013057562669675898,0.013515121990056002,0.013976217614382027,0.014440930910075147,0.014909421570612261,0.015381766557490654,0.015858133647627677,0.01633859476390485,0.016823326633889395,0.01731239543758709,0.017805987795492792,0.01830416336316569,0.018807119677225113,0.019314909003946827,0.01982774090623038,0.020345659306829206,0.020868886998228316,0.021397458509746607,0.021931611166196265,0.02247136895152353,0.023016985131366817,0.023568471883969714,0.02412609993632969,0.02468986828596475,0.025260066759943415,0.02583667967919832,0.026420017733668397,0.02701004894511993,0.02760710675881043,0.028211141142530264,0.02882251032403402,0.02944114432509349,0.03006742832233911,0.030701270357881,0.03134308486651489,0.03199275573185948,0.0326507291018755,0.03331686237501428,0.0339916360148471,0.03467487845855285,0.035367107235728217,0.0360681191963679,0.03677847183364945,0.0374979276356384,0.03822708710147906,0.03896567543615448,0.03971433932809534,0.04047276363561624,0.04124164455512929,0.04202062339784381,0.04281044931495317,0.043610716740496804,0.04442223134637403,0.04524453723860453,0.046078500284184164,0.04692361069989059,0.04778079831843437,0.04864949580762343,0.04953070081904315,0.050423784726476885,0.051329816921146965,0.05224810366670697,0.05317979006641595,0.054124113401789416,0.05508229849545394,0.056053509734585755,0.057039055686314566,0.05803802390705961,0.05905181073416801,0.060079422948567,0.06112234866715782,0.06217950995780619,0.0632524906935751,0.06434012431358371,0.06544409437555779,0.06656314180968598,0.06769905372464353,0.06885047470924574,0.0700192992146354,0.0712040717141217,0.07240679770733427,0.07362591784493697,0.07486355228679847,0.07611803422745628,0.07739160199785822,0.07868247778107455,0.07999302148460835,0.08132134080514951,0.08266992052460315,0.08403675045887468,0.08542444345437625,0.08683086813027226,0.0882587684817839,0.08970588868972325,0.09117510688048294,0.09266403962325379,0.09417570206162111,0.09570758004052186,0.09726282851755558,0.09883879955217781,0.10043879063210466,0.10206001701095954,0.10370592135153242,0.10537357911054343,0.1070665807101324,0.10878185883586251,0.11052315420394584,0.11228725375826486,0.11407805100585883,0.11589218416860253,0.1177337020150211,0.11959909104106142,0.12149255773327564,0.12341043382030234,0.12535708596109102,0.12732868802431202,0.12932976930531373,0.13135634265521737,0.13341310249095262,0.13549589741023382,0.1376095894691653,0.13974985968491463,0.1419217403136354,0.1441207413609295,0.14635206789761257,0.14861105537069688,0.15090308434405109,0.15322331203142012,0.15557729724152666,0.1579600151413545,0.16037720561891006,0.16282365783145972,0.1653052956722056,0.16781671816608631,0.1703640362373953,0.17294165448679932,0.1755558740037669,0.178200900494138,0.18088322846278523,0.18359686006274156,0.1863484865884012,0.189131901786131,0.19195399724546652,0.19480835324829346,0.19770206532391885,0.20062849502023392,0.203594945597439,0.20659455438074623,0.20963483630638657,0.2127086987618649,0.2158238724661654,0.21897302892075265,0.22216411890342483,0.22538957184121194,0.22865756302404633,0.23196027336950234,0.2353061073184005,0.23868699059078763,0.24211156161105277,0.24557148395427425,0.24907563506386335,0.25261540915691977,0.25619992794333507,0.2598203087975258,0.2634859231650326,0.26718760381509815,0.27093497762997765,0.2747185847274124,0.27854831337007846,0.2824144026879957,0.28632700852192583,0.29027606038197545,0.29427198815055233,0.2983044027835834,0.30238401494718065,0.30650010780055176,0.31066367982735976,0.31486367683300187,0.3191113924583411,0.323395425276911,0.32772737174703814,0.3320954730047771,0.3365116363223251,0.34096373485837755,0.34546399504793973,0.34999991119113644,0.3545840376044922,0.35920347849980855,0.363871125181624,0.3685736801875408,0.3733243813233536,0.3781095175024985,0.38294268297187894,0.38780974069832946,0.3927246517570288,0.39767284046448287,0.4026686455802909,0.4076970396762024,0.41277275054394236,0.4178802855153583,0.4230347732770628,0.4282202420144886,0.4334522337113793,0.43871428307733845,0.44402235836041026,0.44935948602976206,0.4547420741561049,0.46015262575506594,0.4656080028968822,0.4710901694677313,0.47661645636092564,0.4821682721789598,0.4877634321376407,0.4933827729064798,0.49904461022915064,0.5047291916796505,0.5104553504719084,0.5162027273890267,0.5219906908265926,0.5277982565272532,0.5336453465816701,0.5395103328652532,0.5454137105130805,0.5513331881043912,0.5572898540388719,0.5632607335414855,0.5692675294035661,0.5752865627793129,0.581340172922522,0.5874039555103105,0.5935009093116073,0.5996058823962359,0.6057425571220146,0.6118850110607111,0.6180576352942198,0.6242337132056008,0.6304383708390382,0.6366440728558926,0.6428767076469182,0.6491078957309507,0.6553643164200417,0.6616167197331445,0.6678926057146495,0.6741618265376026,0.6804527340737911,0.6867342542597943,0.6930356232233091,0.6993248111699558,0.7056319722966834,0.7119240904162848,0.7182322730467888,0.724522485711387,0.730826825995509,0.7371102079293581,0.7434057574651513,0.7496773025539156,0.7559590374286116,0.7622136679113257,0.7684764981089396,0.7747090741157183,0.7809478532528935,0.7871531826483225,0.7933627179972219,0.7995355664870064,0.8057106292417453,0.811845730697724,0.8179810664384857,0.8240731333951595,0.8301634727025853,0.8362072069766471,0.8422472761474006,0.8482373795305154,0.854221911344045,0.8601530963182348,0.8660768408038394,0.871943841228297,0.8778015763816074,0.883599158099697,0.8893857004976092,0.8951086718130583,0.9008188870767124,0.90646210904891,0.9120909221053543,0.9176493186144945,0.923191723708911,0.9286602912435301,0.9341113616556155,0.9394851787767159,0.9448400761969815,0.9501143126352811,0.9553682961593172,0.9605382215047078,0.9656866562062757,0.9707476481513617,0.9757860131981853,0.9807335653007633,0.9856574615802512,0.9904871905134256,0.9952923477385058,1.0
